,TCS.NS_Open,TCS.NS_Close,TCS.NS_Volume,INFY.NS_Open,INFY.NS_Close,INFY.NS_Volume,HCLTECH.NS_Open,HCLTECH.NS_Close,HCLTECH.NS_Volume,WIPRO.NS_Open,WIPRO.NS_Close,WIPRO.NS_Volume,LTIM.NS_Open,LTIM.NS_Close,LTIM.NS_Volume,TECHM.NS_Open,TECHM.NS_Close,TECHM.NS_Volume,TCS.NS_SO_K,TCS.NS_SO_D,TCS.NS_SO_B/S_Decision,INFY.NS_SO_K,INFY.NS_SO_D,INFY.NS_SO_B/S_Decision,HCLTECH.NS_SO_K,HCLTECH.NS_SO_D,HCLTECH.NS_SO_B/S_Decision,WIPRO.NS_SO_K,WIPRO.NS_SO_D,WIPRO.NS_SO_B/S_Decision,LTIM.NS_SO_K,LTIM.NS_SO_D,LTIM.NS_SO_B/S_Decision,TECHM.NS_SO_K,TECHM.NS_SO_D,TECHM.NS_SO_B/S_Decision,TCS.NS_MACD,TCS.NS_signal_MACD,TCS.NS_signal_MACD_diff,TCS.NS_MACD_B/S_Decision,INFY.NS_MACD,INFY.NS_signal_MACD,INFY.NS_signal_MACD_diff,INFY.NS_MACD_B/S_Decision,HCLTECH.NS_MACD,HCLTECH.NS_signal_MACD,HCLTECH.NS_signal_MACD_diff,HCLTECH.NS_MACD_B/S_Decision,WIPRO.NS_MACD,WIPRO.NS_signal_MACD,WIPRO.NS_signal_MACD_diff,WIPRO.NS_MACD_B/S_Decision,LTIM.NS_MACD,LTIM.NS_signal_MACD,LTIM.NS_signal_MACD_diff,LTIM.NS_MACD_B/S_Decision,TECHM.NS_MACD,TECHM.NS_signal_MACD,TECHM.NS_signal_MACD_diff,TECHM.NS_MACD_B/S_Decision,TCS.NS_RSI,TCS.NS_RSI_B/S_Decision,INFY.NS_RSI,INFY.NS_RSI_B/S_Decision,HCLTECH.NS_RSI,HCLTECH.NS_RSI_B/S_Decision,WIPRO.NS_RSI,WIPRO.NS_RSI_B/S_Decision,LTIM.NS_RSI,LTIM.NS_RSI_B/S_Decision,TECHM.NS_RSI,TECHM.NS_RSI_B/S_Decision,TCS.NS_Final_BorS_Decision,INFY.NS_Final_BorS_Decision,HCLTECH.NS_Final_BorS_Decision,WIPRO.NS_Final_BorS_Decision,LTIM.NS_Final_BorS_Decision,TECHM.NS_Final_BorS_Decision,Cash Balance,TCS.NS_owned_shares,INFY.NS_owned_shares,HCLTECH.NS_owned_shares,WIPRO.NS_owned_shares,LTIM.NS_owned_shares,TECHM.NS_owned_shares,Portfolio Value,NS Portfolio Value,Nifty50,Nifty50_Value,Strategy_Portfolio_DReturns,NS_Portfolio_DReturns,Nifty50_DReturns
2023-01-16,3228.968612364036,3245.566162109375,1843607,1446.2237486812726,1461.069091796875,6073063,1004.1839767779553,1010.3734741210938,4508538,388.21382593266765,396.7744445800781,11933722,4158.856224975158,4138.0546875,347903,945.7972315948409,970.4224243164062,4286551,81.11469456220607,82.06487135217563,Sell,100.0,48.310252594470114,NA,100.0,91.40202401552095,Sell,100.0,82.33798353434231,Sell,35.032286795813846,26.908310199910893,NA,100.0,45.2773704023835,NA,-2.3646141817048374,-17.840797570438863,15.476183388734025,NA,-21.18896068120148,-27.59458746818322,6.405626786981742,NA,-0.2683883105684117,-8.166558655401179,7.898170344832767,NA,-1.283918983098033,-3.001038986043707,1.717120002945674,NA,-75.76896485964608,-88.3352411969064,12.56627633726032,NA,-10.534055946035892,-14.324881665807267,3.790825719771375,NA,59.1671482206348,NA,52.429838274430985,NA,72.60545238821938,Sell,63.85682070017807,NA,41.44617831607706,NA,58.03744877244993,NA,Sell,NA,Sell,Sell,NA,NA,1631.9826092095536,0,183,0,535,63,279,1012727.2559551569,1016076.9071044922,17894.849609375,984216.728515625,0.01124162962071229,0.00996252745027304,-0.003438847072569362
2023-01-17,3241.6236183081196,3288.739013671875,1688475,1462.5057323489264,1474.477783203125,5922644,1014.2536993417698,1026.40185546875,4390338,398.21779563502747,394.5347595214844,7155016,4141.924758249803,4135.39404296875,225154,970.000356857701,981.3045654296875,2466876,100.0,91.73421306832276,Sell,100.0,65.06349466904732,NA,100.0,93.30687081607327,Sell,89.26018336272308,86.44002020688693,Sell,33.818971275885104,30.90276934050565,NA,100.0,61.09748389659095,NA,3.439801775700289,-13.584677701211033,17.024479476911324,NA,-16.381286553248856,-25.35192728519635,8.970640731947494,NA,3.3677840369937257,-5.859690116922199,9.227474153915924,NA,-0.9072791502289306,-2.582287018880752,1.6750078686518215,NA,-71.25048487817912,-84.91828993316095,13.667805054981827,NA,-7.262377729509012,-12.912380878547616,5.650003149038604,NA,63.14621786894337,NA,56.423734799207544,NA,76.37831542606752,Sell,59.63926547970281,NA,45.24657146156639,NA,59.32418418859393,NA,Sell,NA,Sell,Sell,NA,NA,822.975091135304,0,232,0,0,80,353,1020133.85582844,1023542.5098266602,18053.30078125,992931.54296875,0.0073135188469848345,0.007347478000895302,0.008854568511824201
2023-01-18,3290.296644542773,3300.03125,2421189,1479.506092062057,1480.128662109375,5843098,1033.6997502081504,1030.1893310546875,6905092,396.6749069675595,401.3533935546875,8040213,4155.808048226813,4134.90966796875,205896,981.3045249399474,983.4620971679688,1138627,100.0,96.22293891244121,Sell,100.0,81.5875739919189,Sell,100.0,100.0,Sell,100.0,91.97571494027136,Sell,33.598085059006905,35.34985526608773,NA,100.0,75.98032247143598,Sell,8.84902627248357,-9.097936906472112,17.946963178955684,NA,-11.97712660802108,-22.676967149761296,10.699840541740215,NA,6.48039251516434,-3.391673590504891,9.87206610566923,NA,-0.05791498051490862,-2.0774126112075835,2.019497630692675,NA,-66.93703349807583,-81.32203864614394,14.385005148068103,NA,-4.444224142230382,-11.21874953128417,6.774525389053787,NA,63.14454145213044,NA,56.13569853306624,NA,75.54197686158723,Sell,62.90158811651186,NA,35.91145307378004,NA,61.04997823760607,NA,Sell,Sell,Sell,Sell,NA,Sell,822.975091135304,0,232,0,0,80,353,1022167.7184383033,1028713.2857055664,18165.349609375,999094.228515625,0.0019937213123972786,0.005051842819681074,0.006206556323560042
2023-01-19,3290.296616628371,3283.579833984375,1585044,1474.8608401934416,1473.903076171875,6165284,1027.5791836508956,1036.015380859375,2298287,400.25842574613114,401.5524597167969,4723728,4113.866425833087,4101.046875,233112,979.2875059274901,988.105712890625,1768051,90.9171048499169,94.4063598824246,Sell,93.29193624971886,93.26767124957914,Sell,100.0,100.0,Sell,100.0,94.60459322000845,Sell,18.486114669320777,32.115615274100186,NA,100.0,88.38473868389681,Sell,11.673815398090483,-4.9435864455595935,16.617401843650075,NA,-8.886710411098875,-19.918915802028813,11.032205390929938,NA,9.30995136407455,-0.851348599589003,10.161299963663552,NA,0.6240811993496891,-1.5371138490961291,2.1611950484458182,NA,-65.49603902401395,-78.15683872171795,12.660799697703993,NA,-1.8151917396522776,-9.33803797295779,7.522846233305513,NA,62.5230010587066,NA,56.84963410493484,NA,79.4348508634223,Sell,61.46395520826665,NA,37.33371827044794,NA,61.47386931155853,NA,Sell,Sell,Sell,Sell,NA,Sell,1663.4864942920394,0,0,0,0,247,0,1014622.064619292,1027715.9369506836,18107.849609375,995931.728515625,-0.007382011467296001,-0.0009695109110977596,-0.003165367099256078
2023-01-20,3275.6949390711957,3273.845458984375,1529349,1473.0410586089513,1461.116943359375,6496429,1035.689225445705,1032.65966796875,4747128,401.7017813612537,401.3036193847656,4632807,4068.441680621111,4129.39501953125,449630,987.355252050408,981.7266235351562,1160517,85.54271595885638,91.51490307419587,Sell,79.51488861325909,94.5613649725956,Sell,96.00197792289009,99.20039558457802,Sell,99.02918285389761,97.65787324332413,Sell,31.648669053249208,30.51682537065517,NA,89.87346064781173,97.97469212956234,Sell,12.97740299908628,-1.359388556630419,14.3367915557167,NA,-7.384147513526159,-17.41196214432828,10.027814630802123,NA,11.153053691870923,1.5495318587029825,9.60352183316794,NA,1.1314461434194527,-1.003401850593013,2.134847994012466,NA,-61.359270695415944,-74.79732511645754,13.438054421041599,NA,-0.24359579744577786,-7.519149537855388,7.2755537404096104,NA,60.92001336023407,NA,50.349641503173835,NA,77.39604859487429,Sell,60.88366469107415,NA,44.43870943621177,NA,61.512148256052875,NA,Sell,Sell,Sell,Sell,NA,Sell,1663.4864942920394,0,0,0,0,247,0,1021624.0563185108,1025028.9467773438,18027.650390625,991520.771484375,0.006901083608748415,-0.0026145261319118207,-0.004428975305189153
2023-01-23,3298.084512737508,3324.2705078125,1067916,1470.1679625991703,1482.618896484375,4855020,1035.6424100722165,1045.1505126953125,1696834,403.34424227435846,405.135986328125,4407645,4005.457644313469,4226.92138671875,1266347,988.2934156000649,999.3630981445312,1344952,100.0,95.29196416175465,Sell,100.0,94.5613649725956,Sell,100.0,99.20039558457802,Sell,100.0,97.65787324332413,Sell,76.93191891665174,38.89675179482275,NA,100.0,97.97469212956234,Sell,17.873352701265958,2.4871596949488564,15.386193006317102,NA,-4.40752052097173,-14.811073819656972,10.403553298685242,NA,13.466400067142217,3.93290550039083,9.533494566751386,NA,1.8217761988598227,-0.43836624070244584,2.2601424395622685,NA,-49.639080796850976,-69.76567625253624,20.126595455685262,NA,2.397385844602809,-5.53584246136375,7.9332283059665585,NA,61.07683874999564,NA,55.244178198215714,NA,79.09446484502489,Sell,60.75679265957256,NA,51.759913149485314,NA,62.56056750616062,NA,Sell,Sell,Sell,Sell,NA,Sell,1663.4864942920394,0,0,0,0,247,0,1045713.0690138233,1040870.1056518555,18118.55078125,996520.29296875,0.023579136127744427,0.015454352703224483,0.005042276095628795
2023-01-24,3334.1023873035224,3345.1025390625,1387863,1494.1118690743021,1486.35400390625,5200802,1049.5317405170595,1060.671142578125,4861107,407.5308678883148,405.7347106933594,4776320,4249.028431696419,4362.953125,1009385,1003.7719989669746,1004.3348388671875,1578750,100.0,95.29196416175465,Sell,100.0,94.5613649725956,Sell,100.0,99.20039558457802,Sell,100.0,99.80583657077952,Sell,100.0,52.13295753964572,NA,100.0,97.97469212956234,Sell,23.16734025766027,6.62319580749114,16.54414445016913,NA,-1.7272199145647846,-12.194303038638536,10.467083124073751,NA,16.36350060745508,6.4190245218036805,9.944476085651399,NA,2.3896335854046242,0.1272337245189682,2.262399860885656,NA,-29.039373625432745,-61.62041572711554,32.5810421016828,NA,4.835816466880146,-3.4615106757149707,8.297327142595117,NA,62.42976787714728,NA,63.048419473107224,NA,83.45490760857072,Sell,72.65927021122197,Sell,68.39927030253244,NA,65.05984949189099,NA,Sell,Sell,Sell,Sell,NA,Sell,1663.4864942920394,0,0,0,0,247,0,1079312.908369292,1051534.679260254,18118.30078125,996506.54296875,0.032131031303984425,0.010245825632315242,-1.3798013043020418e-05
2023-01-25,3334.3944664480246,3338.726318359375,874110,1481.661012324434,1477.8299560546875,4158617,1057.8748337637605,1046.5955810546875,2692236,404.1381046801221,400.6954345703125,3177777,4344.134901907885,4286.712890625,312847,999.0814718719186,986.0887451171875,1049973,97.18111475324905,94.72818711240447,Sell,91.39270557405177,92.83990608740595,Sell,86.79067177900406,96.55852994037882,Sell,80.22589804171402,95.85101617912233,Sell,74.73143859580983,60.35962824700631,NA,76.96866226806411,93.36842458317517,Sell,26.54239164595174,10.607034975183259,15.93535667076848,NA,-0.28756690437558063,-9.812955811785946,9.525388907410365,NA,17.323993266999082,8.600018270842762,8.72397499615632,NA,2.4053102677775655,0.5828490331706877,1.8224612346068778,NA,-18.65091093557112,-53.02651476880666,34.375603833235544,NA,5.235629943400795,-1.7220825518918175,6.957712495292613,NA,62.07130429371797,NA,66.29024720824276,NA,75.45454579884812,Sell,68.72316482058005,NA,62.34873087129702,NA,61.10799867533432,NA,Sell,Sell,Sell,Sell,NA,Sell,1663.4864942920394,0,0,0,0,247,0,1060481.570478667,1039454.1591796875,17891.94921875,984057.20703125,-0.01744752401699412,-0.011488465686233962,-0.01249297962501228
2023-01-27,3335.0756477701543,3320.5224609375,1785879,1480.7031222566523,1454.9871826171875,6209955,1046.595468374805,1039.930419921875,3864525,400.6954323620543,397.202880859375,3705067,4257.058486751511,4256.13916015625,449822,985.9480868757643,966.3416748046875,1651820,89.13330908439386,94.37142795929985,Sell,68.32684767348267,87.84688837215872,Sell,80.5356956700549,92.6656690743898,Sell,66.52112944230822,89.15524206758398,Sell,64.59828263114115,69.58206183937038,NA,52.04269993251093,83.77696456967735,Sell,27.43202571257234,13.972033122661076,13.459992589911264,NA,-0.9785720634365589,-8.04607906211607,7.0675069986795105,NA,17.347397815682484,10.349494179810707,6.997903635871777,NA,2.1115733523222957,0.8885938970010093,1.2229794553212865,NA,-12.738186062838395,-44.96884902761301,32.230662964774616,NA,3.913943953428088,-0.5948772508278364,4.508821204255924,NA,73.35750671037485,Sell,67.21071639700148,NA,77.26386747290728,Sell,71.09155967036939,Sell,65.28102645535864,NA,62.67670231739759,NA,Sell,Sell,Sell,Sell,NA,Sell,1663.4864942920394,0,0,0,0,247,0,1052929.8590528858,1028566.7570800781,17604.349609375,968239.228515625,-0.007121020898432584,-0.010474153192288393,-0.016074246906178757
2023-01-30,3329.235063704163,3342.522705078125,1953798,1464.229732506967,1473.807373046875,6964719,1039.9305091167,1057.7816162109375,3508427,397.2028774675364,401.3939514160156,3630628,4275.529972461811,4324.029296875,745273,966.3415868865255,971.97021484375,2654212,98.85947235890733,97.03477923931004,Sell,87.33083767936229,89.41007818537935,Sell,97.28829985760453,92.92293346133269,Sell,82.96687571176923,85.9427806391583,Sell,87.09934263547827,80.6721965558162,Sell,59.14738811144633,77.63175006240428,Sell,29.57142201287934,17.09191090070473,12.47951111217461,NA,-0.007480321148477742,-6.438359313922551,6.4308789927740735,NA,18.592070623998666,11.998009468648299,6.594061155350367,NA,2.1917044931383884,1.1492160162284852,1.0424884769099032,NA,-2.544807395094722,-36.48404070110936,33.939233306014636,NA,3.282831982024959,0.18066459574272267,3.102167386282236,NA,66.9880374374168,NA,64.3821534376973,NA,75.01619383509221,Sell,66.44596164456973,NA,63.770530179373665,NA,56.93842475775347,NA,Sell,Sell,Sell,Sell,Sell,Sell,1663.4864942920394,0,0,0,0,247,0,1069698.722822417,1040421.3059692383,17648.94921875,970692.20703125,0.015925907718691734,0.011525308209272778,0.0025334426073457816
2023-01-31,3357.465549872485,3269.56201171875,2820375,1483.4808527686096,1468.970703125,9448126,1058.9467752964138,1046.082763671875,4582858,401.44382976811795,398.0011901855469,4783423,4342.9695280940805,4265.10791015625,486171,961.5573781581935,952.1763305664062,5797831,66.60402956931509,90.35558515317307,Sell,82.44693242875123,85.89946467112959,Sell,86.30941402486594,90.18481626630589,Sell,69.65369245820993,79.87351913080029,Sell,67.57082609131896,78.79997799074964,Sell,34.16233432050219,64.4642169265047,NA,25.090364692282492,18.691601659020282,6.39876303326221,NA,0.36760056945377073,-5.077167337247287,5.444767906701058,NA,18.422124380970786,13.282832451112796,5.13929192985799,NA,1.9588609925650076,1.3111450114957899,0.6477159810692177,NA,0.7701770353460233,-29.033197153818282,29.803374189164305,NA,1.1719605295190831,0.3789237824979948,0.7930367470210884,NA,60.0292068915702,NA,67.8471784365979,NA,70.87289205255752,Sell,59.17998121080744,NA,64.04947270944373,NA,53.88977050481073,NA,Sell,Sell,Sell,Sell,Sell,NA,1074376.9599335298,0,0,0,0,0,0,1074376.9599335298,1026755.3917236328,17662.150390625,971418.271484375,0.004373415627504151,-0.013134981153499647,0.0007479862801675896
2023-02-01,3273.748238865344,3317.894775390625,2205161,1477.0637666459486,1485.587890625,6194199,1059.8791873724886,1055.3115234375,2393911,400.6455615314091,401.54364013671875,3514948,4288.9791912141645,4284.1953125,363833,955.0375569436721,960.384765625,1939670,87.97162658216236,87.94991046960554,Sell,99.2264047914584,85.74474562942127,Sell,94.97022067289022,89.17886040088392,Sell,83.55425373053899,76.58436987690808,Sell,73.89702907486706,73.57938380572305,NA,44.523524100376896,53.368921746580085,NA,25.14923979450259,19.983129286116746,5.166110508385845,NA,1.9828657906439275,-3.6651607116690443,5.648026502312971,NA,18.815234235902267,14.389312808070692,4.425921427831575,NA,2.0366991464250646,1.4562558384816449,0.5804433079434197,NA,4.881251895331843,-22.250307343988258,27.1315592393201,NA,0.15959212519840094,0.33505745103807605,-0.1754653258396751,Sell,60.76141371402991,NA,70.45862883543165,Sell,76.52225815788178,Sell,62.016538320158894,NA,65.76127465957475,NA,55.311401724828244,NA,Sell,Sell,Sell,Sell,NA,Sell,-40.291628101374954,0,0,0,0,0,1125,1080392.5697000236,1036523.7774658203,17616.30078125,968896.54296875,0.005599161179765,0.009513839246355626,-0.0025959245256645946
2023-02-02,3336.0492572985727,3368.562744140625,1813847,1486.44987667719,1516.85888671875,6916834,1060.6248336478452,1071.6243896484375,3048359,401.54362893937395,408.5786437988281,5417730,4290.931760679765,4479.11767578125,902731,963.7150202541585,953.7241821289062,3860090,100.0,88.51368751895572,Sell,100.0,87.46620451461092,Sell,100.0,91.82072604508312,Sell,100.0,80.53919026856526,Sell,100.0,78.6330960865611,Sell,36.11612742182516,45.1984147773323,NA,28.950655233056295,21.776634475504657,7.174020757551638,NA,5.72034260913324,-1.7880600475085875,7.508402656641827,NA,20.210118928405905,15.553474032137736,4.656644896268169,NA,2.63567008165262,1.69213868711584,0.94353139453678,NA,23.595915002994843,-13.081062874591638,36.67697787758648,NA,-1.166721315199311,0.03470169779059863,-1.2014230129899097,NA,64.78024283037183,NA,73.60949286477347,Sell,76.63667190393178,Sell,67.3020646779068,NA,72.2700055406173,Sell,54.545472350266515,NA,Sell,Sell,Sell,Sell,Sell,NA,-1466.6292941535357,0,0,0,0,253,0,1131750.1426785027,1055077.0646972656,17610.400390625,968572.021484375,0.047536029420064185,0.01789952882393675,-0.0003349392530399564
2023-02-03,3411.005883057743,3389.8818359375,1804469,1530.028003321558,1531.8477783203125,7040194,1075.7258482856105,1068.4083251953125,1814055,411.6720193971219,407.03192138671875,4425118,4530.13062840586,4395.59375,646511,961.0413035454523,948.7052612304688,2980262,100.0,90.68702570207695,Sell,100.0,93.80083497991438,Sell,97.2631797641926,95.16622286391066,Sell,94.53998192310965,86.14296076472557,Sell,80.01266611125847,81.71597278258454,Sell,29.78093788232249,40.74606236729461,NA,33.29971846662511,24.08125127372875,9.218467192896359,NA,9.779071154693838,0.5253661929318978,9.25370496176194,NA,20.816110409993826,16.606001307708954,4.210109102284871,NA,2.951527914478504,1.9440165325883727,1.0075113818901313,NA,31.32662375718428,-4.199525548236454,35.52614930542073,NA,-2.592929565925374,-0.49082455495259597,-2.102105010972778,NA,63.30615958742342,NA,72.68415967147774,Sell,74.12113099648477,Sell,65.93828442208567,NA,64.72471879095366,NA,52.39916585394629,NA,Sell,Sell,Sell,Sell,Sell,NA,56.22716989554465,0,0,0,0,0,1191,1129964.1932953838,1052576.455871582,17854.05078125,981972.79296875,-0.0015780421099768072,-0.0023700722054849077,0.013835596307890219
2023-02-06,3380.974142413675,3368.12451171875,1138714,1530.5071045879417,1503.5460205078125,4570612,1058.2009694457145,1067.98876953125,2070175,404.53725278459086,403.7888488769531,2979011,4383.682034185692,4487.220703125,528238,943.7333871874677,943.1235961914062,2003960,91.97075096606324,89.30928142350814,Sell,80.4176147545276,92.41819039494744,Sell,96.90614449696152,95.08979179178206,Sell,83.09175153001809,86.16793592837533,Sell,100.0,84.2961042554889,Sell,22.73541820109277,33.4636683852239,NA,34.59199321659662,26.183399662302325,8.408593554294296,NA,10.589854193612382,2.5382637930679945,8.051590400544388,NA,21.02020060145537,17.48884116645824,3.531359434997132,NA,2.906652592814055,2.136543744633509,0.7701088481805458,NA,44.33572090782036,5.507523742974908,38.82819716484545,NA,-4.12604116643729,-1.2178678772495348,-2.9081732891877548,NA,64.81869497220161,NA,60.13716612296242,NA,71.1080431888324,Sell,57.721674628610586,NA,68.9414094409851,NA,39.93077724537202,NA,Sell,Sell,Sell,Sell,Sell,NA,56.22716989554465,0,0,0,0,0,1191,1123316.4302338604,1049310.7237548828,17764.599609375,977052.978515625,-0.0058831625824674605,-0.0031026079848945898,-0.005010133160870178
2023-02-07,3376.837351243781,3380.390625,1455647,1502.7318641716215,1496.41064453125,4336238,1069.9929493134762,1051.722412109375,1931191,404.6370337935125,399.6476745605469,3341790,4473.504418949298,4485.46435546875,312037,942.7952929166889,940.4031372070312,1697633,95.21336455801561,95.03114842124823,Sell,71.46172856982759,90.22114962316272,Sell,79.52199096534413,93.7323071798777,Sell,51.91438739931844,82.62007491659703,Sell,99.55980453706049,90.6938999446372,Sell,1.3035067667585987,26.891902874475186,NA,36.18874180705416,28.184468091252693,8.004273715801464,NA,10.535197189579321,4.13765047237026,6.397546717209061,NA,19.642952716650825,17.91966347649676,1.7232892401540667,NA,2.5080195310238764,2.2108389019115826,0.2971806291122938,NA,53.88267560416989,15.182554115213906,38.700121488955986,NA,-5.497193237769352,-2.073732949353498,-3.423460288415854,NA,61.97686460452945,NA,55.39586839503592,NA,59.26033733046422,NA,55.402292475742236,NA,69.00911554308804,NA,33.946891207224894,NA,Sell,Sell,Sell,Sell,Sell,NA,56.22716989554465,0,0,0,0,0,1191,1120076.3635834698,1044001.1951904297,17721.5,974682.5,-0.0028843757317037477,-0.0050600155361544275,-0.0024261514654264627
2023-02-08,3385.744404455002,3426.678466796875,1986946,1499.3795089265977,1523.3236083984375,7983338,1056.9893443243473,1067.33642578125,2848255,400.14663593125766,405.8843994140625,4150488,4520.366931221808,4603.0615234375,610010,945.1405038610525,948.4707641601562,2611176,100.0,97.43682310481577,Sell,93.13530613408517,89.00292989168807,Sell,95.58792775038576,93.8558485953768,Sell,84.45221281017206,82.79966673252366,Sell,100.0,95.91449412966378,Sell,13.758149272913839,20.73882790898257,Buy,40.71982575423408,30.69153962384897,10.028286130385109,NA,12.519218623806864,5.8139641026575815,6.705254521149283,NA,19.58562338224783,18.252855457646973,1.3327679246008586,NA,2.664635273992701,2.3015981763278064,0.36303709766489467,NA,70.12940649364191,26.171924590899508,43.9574819027424,NA,-5.865240223460887,-2.832034404174976,-3.0332058192859113,NA,65.16315503016278,NA,59.62027099109837,NA,62.50393432896167,NA,54.84705237109632,NA,72.55265127582932,Sell,36.875382316204345,NA,Sell,Sell,Sell,Sell,Sell,Buy,56.22716989554465,0,0,0,0,0,1191,1129684.9072846416,1060921.2490844727,17871.69921875,982943.45703125,0.00857847198063455,0.016206929620379062,0.008475536424681795
2023-02-09,3421.7138790685335,3446.8779296875,1655427,1528.782928781463,1548.7044677734375,6904911,1066.4042682175582,1068.5948486328125,1501083,405.88437161741075,407.4310607910156,2638687,4569.18355804507,4584.462890625,553507,948.4708108813136,953.1144409179688,1782899,100.0,97.43682310481577,Sell,100.0,89.00292989168807,Sell,96.88277367577857,93.2324033305325,Sell,93.05859876138702,81.41138648480106,Sell,96.38744701857681,95.19198353337916,Sell,20.926965365766787,17.700995497770897,Buy,45.41712986647053,33.63665767237328,11.78047219409725,NA,15.95566615206144,7.8423045125383535,8.113361639523086,NA,19.41789625790034,18.485863617697646,0.9320326402026922,NA,2.880354096713859,2.417349360405017,0.46300473630884165,NA,80.57547957022325,37.05263558676426,43.52284398345899,NA,-5.716320026744597,-3.4088915286889003,-2.307428498055697,NA,69.37736361776994,NA,65.34986355353976,NA,61.314358146061466,NA,56.11241280220952,NA,73.6355840594048,Sell,36.87541121866325,NA,Sell,Sell,Sell,Sell,Sell,Buy,56.22716989554465,0,0,0,0,0,1191,1135215.5263031963,1065875.7595214844,17893.44921875,984139.70703125,0.0048957182510727115,0.00467000773270132,0.0012170079483646568
2023-02-10,3426.5810036781036,3443.665283203125,1187821,1544.8253961910596,1540.611328125,4786762,1049.43885966219,1039.977294921875,3185163,406.1338598179745,404.9364013671875,2580070,4573.088652352729,4580.5087890625,252444,948.939863191725,954.380859375,1116554,98.4607466414004,97.12897243309585,Sell,93.80495498946921,87.76392088958191,Sell,61.22670264029265,86.02510790575253,Sell,77.90263004415809,78.08391610901074,Sell,95.50755452152751,98.29096121543296,Sell,22.88203706617695,16.32121533454179,Buy,48.32350026486574,36.57402619087178,11.749474073993966,NA,17.820602036692435,9.83796401736917,7.9826380193232644,NA,16.78231777318956,18.14515444879603,-1.36283667560647,Sell,2.817535851683317,2.497386658660677,0.3201491930226399,NA,87.52605886945094,47.1473202433016,40.378738626149335,NA,-5.4334765765996735,-3.813808538271055,-1.6196680383286184,NA,70.46804653982191,Sell,66.63327502993499,NA,52.16196136701337,NA,53.60873184629535,NA,72.59521907712565,Sell,39.33402561835479,NA,Sell,Sell,Sell,Sell,Sell,Buy,56.22716989554465,0,0,0,0,0,1191,1136723.8306855205,1058800.0122070312,17856.5,982107.5,0.0013286502407485745,-0.006638435344124671,-0.0020649578680046465
2023-02-13,3454.811573124059,3389.97900390625,1087939,1529.549166429787,1501.2471923828125,4001199,1045.1972504895973,1037.5068359375,2009185,404.7867076752398,399.7474670410156,2412678,4578.946733703811,4511.58056640625,253166,952.1763215861713,940.4500122070312,1682312,71.7359166501935,93.0820055699219,Sell,56.28575669257341,82.93754927719108,Sell,55.07261752626207,77.65840251161264,Sell,46.421529147110284,70.74987163242918,NA,81.77723352974246,94.64640792138145,Sell,0.07332043224686073,11.788795780772606,Buy,45.76720977536934,38.41266290777129,7.354546867598046,NA,15.938491379557036,11.058069489806744,4.880421889750291,NA,14.329080719199055,17.381939702876636,-3.052858983677581,NA,2.3222785242675172,2.462365031782045,-0.1400865075145279,Sell,86.47567379091834,55.01299095282495,31.462682838093386,NA,-6.261248273485421,-4.303296485313928,-1.957951788171493,NA,57.85794033218339,NA,53.6266643471681,NA,47.599580769045,NA,44.78763658133243,NA,64.67841446072407,NA,26.337458042791212,Buy,Sell,Sell,Sell,Sell,Sell,Buy,56.22716989554465,0,0,0,0,0,1191,1120132.1917084698,1043661.3189697266,17770.900390625,977399.521484375,-0.01459601578603742,-0.014297972291999361,-0.00479375070002519
2023-02-14,3411.9795789182926,3407.209716796875,1579818,1517.7685904230518,1525.95751953125,5043736,1044.9643088712567,1049.1124267578125,3938046,402.1423779468277,404.2379150390625,2319411,4520.367422262693,4526.85986328125,318114,943.7802461674876,949.4088745117188,2440189,80.29513457268186,90.09835957285516,Sell,75.72811866640963,83.79082729650749,Sell,63.24632424379817,74.40326916730345,NA,69.09167952367501,74.18533005730049,NA,84.82082935360063,91.69861288468948,Sell,14.086497106802476,14.34539384878138,Buy,44.617384240396404,39.65360717429632,4.963777066100086,NA,16.253462216952357,12.097148035235868,4.156314181716489,NA,13.169536645821609,16.53945909146563,-3.369922445644022,NA,2.2660040650335986,2.423092838432356,-0.15708877339875738,NA,85.88610604373753,61.18761397100747,24.698492072730055,NA,-6.123767017127648,-4.667390591676672,-1.4563764254509755,NA,57.49179672245858,NA,57.12808010785101,NA,46.27859467812589,NA,48.65351302232752,NA,59.65406744827721,NA,28.62355177411976,Buy,Sell,Sell,NA,NA,Sell,Buy,56.22716989554465,0,0,0,0,0,1191,1130802.1967133526,1053512.2315063477,17929.849609375,986141.728515625,0.009525665884674295,0.009438801992149859,0.0089443537049958
